Stock Index,Stock Price
AD518,864.8025551307637
AD519,1004.1121483552271
AD520,768.3552522229257
AD521,1881.0057573359284
AD522,658.3508900777225
AD523,235.6983533829772
AD524,778.6202203928044
AD525,146.38280519401502
AD526,311.30459746017533
AD527,298.2736477770865
AD528,92.41164591382761
AD529,165.52922704035436
AD530,1253.5336408506478
AD531,103.95831811406494
AD532,166.26925427726425
AD533,799.4583745018446
AD534,717.3223088656268
AD535,1182.1461503509481
AD536,108.32532251214285
AD537,158.88693270995114
AD538,1072.300765713045
AD539,581.0216165190301
AD540,119.99112748248446
AD541,549.7257019569877
AD542,585.5405224906319
AD543,377.446134956173
AD544,178.5904786350178
AD545,1591.3568925919137
AD546,38.374216740097786
AD547,389.6824586801515
AD548,285.84662994171254
AD549,946.9815988478905
AD550,333.374131644014
AD551,749.5246714599489
AD552,361.99130836157315
AD553,116.29536658318443
AD554,604.7995486544504
AD555,356.2581243208204
AD556,350.9214261109346
AD557,378.8906831051484
AD558,450.4541606525578
AD559,1245.45594699356
AD560,284.8757104582757
AD561,146.40810362796708
AD562,1280.157268705061
AD563,328.6609518752724
AD564,233.1116257772314
AD565,411.30918200462185
AD566,693.3151423926589
AD567,1219.2875054465123
AD568,438.5563785869175
AD569,221.46052001355315
AD570,880.8862098590423
AD571,1110.3167113839652
AD572,795.3770598893788
AD573,613.8517612158026
AD574,1074.6664983791295
AD575,847.9691541237065
AD576,30.280705713276117
AD577,495.8533473781001
AD578,1195.0219271158464
AD579,837.7494946848537
AD580,275.1581701609432
AD581,163.42270817865833
AD582,173.45901642120208
AD583,1549.2961741171482
AD584,695.8786371657917
AD585,106.12259874073298
AD586,331.6319968447128
AD587,719.8222189398564
AD588,185.66485785938866
AD589,244.6532758606414
AD590,676.6822060615253
AD591,692.5752198039862
AD592,294.66469850943616
AD593,892.6090465575812
AD594,330.8436993291917
AD595,950.8895666921882
AD596,1087.1837374706404
AD597,1700.6695896224205
AD598,1309.6599972316135
AD599,426.9633119925328
AD600,285.3711707188796
AD601,206.90821866398656
AD602,661.918844816397
AD603,249.12484651635285
AD604,123.80761592325148
AD605,614.6826790415352
AD606,941.5785402116312
AD607,158.97729120772323
AD608,464.251391675308
AD609,672.3114882982088
AD610,32.73039749243158
AD611,526.7983721758557
AD612,914.3559586677695
AD613,815.1366244526272
AD614,631.3628180580426
AD615,273.24822360372866
AD616,424.54617444265017
AD617,381.4245770436163
AD618,98.28788215151279
AD619,381.99114105609567
AD620,840.3877873938657
AD621,749.0225293444777
AD622,79.5202146075159
AD623,985.8522545385438
AD624,951.8127289195523
AD625,458.75263232809925
AD626,412.5746651527885
AD627,719.656521473798
AD628,261.65637052704557
AD629,614.4814770251742
AD630,417.2895517980576
AD631,502.5085920588533
AD632,147.47323219936746
AD633,97.74956251284873
AD634,69.88981610482733
AD635,189.45360876170133
AD636,382.2139428151735
AD637,200.33291225719856
AD638,481.42942152023846
AD639,445.21222289886924
AD640,188.31106115130174
AD641,711.4167148744425
AD642,610.96727428166
AD643,567.3979964505851
AD644,95.68708793201843
AD645,701.8444652900346
AD646,853.0925166177004
AD647,153.04258536317502
AD648,559.7090356524888
AD649,257.3177146497054
AD650,418.53280640711523
AD651,1166.6118086814781
AD652,637.2419840362203
AD653,389.6686037422907
AD654,509.68076674596307
AD655,335.2544628710375
AD656,752.8256421954286
AD657,853.0925671720286
AD658,250.2737199117778
AD659,1404.6628065164277
AD660,258.37388573196034
AD661,1349.88076387427
AD662,270.9764085283708
AD663,146.56180534272227
AD664,340.45918391363676
AD665,197.25661428409313
AD666,387.1597193716596
AD667,183.56856665898525
AD668,334.98847555978244
AD669,305.6268528309537
AD670,1474.1528460701695
AD671,659.6412340611057
AD672,616.5731109605987
AD673,1003.0525878282098
AD674,442.62222926031376
AD675,261.4739760549172
AD676,1033.6737683076822
AD677,440.1483676298527
AD678,647.5158606415624
AD679,84.32793635597166
AD680,967.6510187539144
AD681,1787.7483641896872
AD682,652.1732408167808
AD683,906.2257566681034
AD684,335.94598077904817
AD685,1701.9783195618118
AD686,1282.239133242889
AD687,408.7842195957006
AD688,1699.888418340321
AD689,411.2916239613249
AD690,413.59809072966743
AD691,1042.4937281508007
AD692,364.4122115806599
AD693,73.8465486522266
AD694,74.78589957904956
AD695,709.6850522274821
AD696,858.5021687091823
AD697,177.32612246675063
AD698,632.2087285919046
AD699,656.558285972413
AD700,127.3460377882391
AD701,960.098582950514
AD702,964.0859529296033
AD703,542.9384644502697
AD704,408.48802546195
AD705,196.9347213814028
AD706,174.1963992184772
AD707,815.5226133465245
AD708,719.8284658891586
AD709,455.8589729510985
AD710,98.43241019462664
AD711,455.6918834573807
AD712,493.6596577430453
AD713,167.0724726291582
AD714,29.570345726313874
AD715,228.43987591133993
AD716,502.2118850962518
AD717,228.46404672765868
AD718,498.9590033387123
AD719,1051.77528858022
AD720,96.36887258332807
AD721,291.4894825615538
AD722,764.2855655243642
AD723,187.8597634366794
AD724,528.7480391008438
AD725,433.20426913806983
AD726,503.3638181245888
AD727,1332.4996651185945
AD728,879.5756010185827
AD729,812.0765276693837
AD730,979.7325343407995
AD731,411.81068917322006
AD732,234.371303591399
AD733,567.8020563407875
AD734,415.09181154305895
AD735,343.7559661485464
AD736,605.4490815732772
AD737,1266.404947462572
AD738,377.41438226695624
AD739,829.1987244005162
AD740,503.232073480754
AD741,162.56789573178796
AD742,889.1045320515688
AD743,463.1231722194672
AD744,1371.6034348431795
AD745,94.1825575290595
AD746,100.19475531891749
AD747,1266.329244628648
AD748,949.9968662801791
AD749,669.7725028065496
AD750,283.0245209255394
AD751,1139.5981240516076
AD752,169.3938534679536
AD753,64.13209701887534
AD754,845.006292136789
AD755,388.958367092386
AD756,392.18269249845554
AD757,827.7650390149435
AD758,741.3491813866527
AD759,715.9659410750163
AD760,91.15317950541827
AD761,1223.4921862035749
AD762,710.40730351193
AD763,552.7340443706256
AD764,181.49545520259835
AD765,81.86817840149568
AD766,425.0075710123527
AD767,293.6652843928333
AD768,176.03276335878945
AD769,85.13924937903653
AD770,194.99626308435415
AD771,64.24145566375721
AD772,267.8370494161378
AD773,263.8488931645237
AD774,465.61716414700123
AD775,245.44941563298173
AD776,932.5037934250283
AD777,612.6762703459549
AD778,629.1663723449044
AD779,681.0638460123827
AD780,780.6650044512047
AD781,474.4675589926308
AD782,562.4634152404387
AD783,499.271468997662
AD784,500.365259149232
AD785,71.12540555408994
AD786,335.435547878004
AD787,349.0789616005482
AD788,298.4505587534851
AD789,815.4305229624662
AD790,217.06335256803993
AD791,1030.5159739063502
AD792,1070.4088098453924
AD793,1782.4271597580553
AD794,461.9573023228635
AD795,1051.9027408095033
AD796,718.634671996649
AD797,1244.9918120676116
AD798,182.01385563633022
AD799,226.72863626595836
AD800,1445.696479763352
AD801,1286.401631800038
AD802,299.9939501222319
AD803,745.3563634331656
AD804,161.2144888016133
AD805,925.9160845170363
AD806,152.5339903784341
AD807,1112.9764899238116
AD808,310.31721303227897
AD809,359.7873749730382
AD810,338.03333577046817
AD811,182.19738721912321
AD812,794.1105639048342
AD813,509.02170697073245
AD814,1237.7647178499112
AD815,281.3495097217808
AD816,1264.0934276732173
AD817,56.09658815081244
AD818,508.75120277033756
AD819,49.28333113655702
AD820,1091.4889164448807
AD821,402.4618216141576
AD822,901.1121683747103
AD823,891.3815755156595
AD824,1053.294674626804
AD825,301.88913975892194
AD826,327.8338508568838
AD827,577.1558845494021
AD828,311.2893551607916
AD829,550.5246001214024
AD830,226.792847659642
AD831,69.30907797336444
AD832,150.73411055623345
AD833,345.53535806906405
AD834,231.13816531187368
AD835,713.7122599983716
AD836,206.54339659902004
AD837,660.4451267108235
AD838,670.1326115797727
AD839,1632.4370997412213
AD840,375.30796859695283
AD841,413.3482858613797
AD842,264.1147647887945
AD843,692.8168554377708
AD844,912.9320555215305
AD845,566.3694213570345
AD846,547.555038546337
AD847,479.5476843099204
AD848,347.4792451972879
AD849,1088.1172701106887
AD850,169.85297119191443
AD851,606.8544980221096
AD852,145.43432972208575
AD853,518.7029443284175
AD854,994.0390090683871
AD855,219.42886254186692
AD856,1268.4430965283645
AD857,309.8230186666275
AD858,215.76359282717684
AD859,762.2412628338985
AD860,1606.9405124642906
AD861,370.7588938349649
AD862,485.11998037267375
AD863,1306.3680535826245
AD864,74.84562115004687
AD865,642.3788183831499
AD866,970.7060699541349
AD867,194.1074228972693
AD868,225.17743724527165
AD869,843.6170593858974
AD870,1364.8025605577945
AD871,556.2616920423417
AD872,434.8721319771802
AD873,150.78049572255728
AD874,582.907942220365
AD875,161.79460424899136
AD876,90.37894346137324
AD877,1402.196855177131
AD878,344.41922836719397
AD879,440.3159453226996
AD880,769.0979262252557
AD881,167.62737770497733
AD882,588.9163018502463
AD883,1659.8762826753773
AD884,427.4520080401361
AD885,985.4787511239339
AD886,269.7035363131901
AD887,592.3567857821262
AD888,540.3571411314476
AD889,483.26904845362094
AD890,401.73131753419676
AD891,314.13073921782603
AD892,674.9424225482691
AD893,635.2372303734765
AD894,592.5462793646641
AD895,1162.931259387903
AD896,595.1389941075885
AD897,845.8410102500146
AD898,200.97084697884708
AD899,1047.3931558113109
AD900,448.8241364761199
AD901,181.56176960543624
AD902,410.9395339853083
AD903,418.2575524884537
AD904,135.8398305567942
AD905,1343.5805723755097
AD906,1065.9651200678643
AD907,797.6232176761246
AD908,1495.0142702649116
AD909,219.85195868361018
AD910,363.8466887772426
AD911,512.5486443916316
AD912,461.37139811354024
AD913,1343.785179967137
AD914,929.4142139351821
AD915,680.7673750552852
AD916,85.19745717769946
AD917,333.72738540867147
AD918,256.67838583902375
AD919,656.9820523286135
AD920,323.5336516128989
AD921,71.60793798811103
AD922,915.5386055977358
AD923,1202.63932317612
AD924,893.58199453712
AD925,47.575298689378975
AD926,632.7574890969711
AD927,477.3775305975509
AD928,82.13983150862315
AD929,411.3494334173332
AD930,908.4744972388521
AD931,490.35827639939845
AD932,949.7561936044065
AD933,1135.3857468855879
AD934,177.87320487958866
AD935,1253.345973218489
AD936,1390.7800817324328
AD937,257.86713042883946
AD938,142.74765167677748
AD939,493.9095275809722
AD940,639.1989169010625
AD941,1025.1006587909974
AD942,186.44316066938387
AD943,596.2200775834918
AD944,189.92670741339248
AD945,236.9340625169565
AD946,216.02931909504437
AD947,1331.4903226323993
AD948,401.3265601088191
AD949,338.8983925710225
AD950,25.37603732737869
AD951,146.79125246037793
AD952,302.20811968789
AD953,653.9008922475549
AD954,78.1112803115062
AD955,230.94071371298284
AD956,538.8186625532304
AD957,1338.7420684818944
AD958,265.97462685503615
AD959,236.5461392155234
AD960,1453.3352030424023
AD961,829.1787313960009
AD962,454.82129932648144
AD963,648.3271663215219
AD964,490.0496069393444
AD965,631.2172013364365
AD966,798.9633268189647
AD967,1099.6039457544875
AD968,391.4914870704925
AD969,523.5152347935299
AD970,283.7308577371713
AD971,316.5719663701878
AD972,217.79204991672162
AD973,1168.3294184579595
AD974,352.76699247887035
AD975,162.99416678214905
AD976,248.1306847279133
AD977,206.1255389858964
AD978,332.29990753705283
AD979,159.8092121750073
AD980,107.4036910904298
AD981,550.1768880088117
AD982,432.51229796661096
AD983,279.825560810458
AD984,485.1911565977705
AD985,268.5102400276267
AD986,530.8016990850098
AD987,185.43785403948053
AD988,41.87432080757029
AD989,375.2383996662574
AD990,399.63001878987325
AD991,1127.5622872796655
AD992,39.29942514079296
AD993,215.8235462197044
AD994,376.6556127487063
AD995,157.68591748644542
AD996,924.7890435063954
AD997,39.95508907301968
AD998,938.6023839353253
AD999,1209.620722086912
AD1000,96.25069840969522
AD1001,202.37546329251373
AD1002,129.62124719786692
AD1003,490.0463601677059
AD1004,241.04853810164272
AD1005,261.7804682499761
AD1006,347.6317005316378
AD1007,490.8601312173358
AD1008,330.5667797844557
AD1009,286.6468032480624
AD1010,1186.2368091863013
AD1011,1486.355311580847
AD1012,264.7746780565101
AD1013,214.42269188244381
AD1014,510.49658319422645
AD1015,609.8994903236241
AD1016,967.5779462237247
AD1017,1018.8283896948726
AD1018,176.16241784300325
AD1019,510.1799130305254
AD1020,469.71796819003447
AD1021,1726.931440173539
AD1022,456.06754594836394
AD1023,1062.0984213902286
AD1024,1067.4667221962784
AD1025,959.6628869521891
AD1026,792.563210767229
AD1027,358.2980624954498
AD1028,33.02611844932557
AD1029,970.9896021284193
AD1030,896.1869609681232
AD1031,237.77460867235217
AD1032,888.7137215995932
AD1033,1354.3195904843485
AD1034,717.688194569158
AD1035,167.09027793749408
AD1036,1303.9011123856233
AD1037,311.05576291952474
AD1038,1580.9107072614056
AD1039,543.8501425237909
AD1040,393.8188176308676
AD1041,467.27018828458387
AD1042,1108.8481006245825
AD1043,1325.0829343324422
AD1044,292.13923167301283
AD1045,959.2991671043798
AD1046,766.3259806817141
AD1047,778.3725466804875
AD1048,247.44641536969075
AD1049,1447.0725187806088
AD1050,44.31144655857281
AD1051,315.15991505905527
AD1052,202.88540888151167
AD1053,173.4361256107475
AD1054,1037.2661385548872
AD1055,481.1597424699161
AD1056,1115.357468809425
AD1057,1309.2627716775455
AD1058,1147.6627617997071
AD1059,540.1110826499865
AD1060,1718.7636775600045
AD1061,300.60993046161923
AD1062,824.1116402403646
AD1063,533.3303463739942
AD1064,469.85591756454926
AD1065,743.0831251351848
AD1066,1522.1296138612852
AD1067,806.8710744239179
AD1068,97.30531682613547
AD1069,460.3507033993406
AD1070,861.4358714530587
AD1071,651.5007293250811
AD1072,1166.875174499869
AD1073,1001.0233903131179
AD1074,421.64609161562555
AD1075,488.008479267274
AD1076,639.1952222757377
AD1077,866.2725854768393
AD1078,1161.0125577982951
AD1079,1239.183056078633
AD1080,162.20081927445554
AD1081,474.1373870430967
AD1082,1298.8757971507857
AD1083,381.3376787968647
AD1084,522.6055659384574
AD1085,417.79789372222046
AD1086,517.1850402635323
AD1087,66.0913626434034
AD1088,707.4316949477115
AD1089,133.60934151891158
AD1090,1165.8451460889212
AD1091,995.8979066707838
AD1092,165.05692517209494
AD1093,1625.8743034464403
AD1094,485.0380794690592
AD1095,123.43452185027009
AD1096,234.18537390228227
AD1097,294.45748280801985
AD1098,177.26215165493343
AD1099,550.2862393575986
AD1100,324.3816031628682
AD1101,508.10306359823085
AD1102,347.35311045924664
AD1103,399.06486551763356
AD1104,402.6122059672081
AD1105,560.9942503775114
AD1106,401.29037152404305
AD1107,381.6484797459608
AD1108,405.0576272387806
AD1109,500.95210355135066
AD1110,454.11079385324666
AD1111,395.0375060205243
AD1112,335.52536856261554
AD1113,508.7855322067861
AD1114,359.13960704289644
AD1115,385.5611741627199
AD1116,334.07504087690245
AD1117,409.5418224090383
AD1118,541.561454132475
AD1119,402.93188863841243
AD1120,364.28411532147754
AD1121,428.7489720770766
AD1122,412.5199047086678
AD1123,506.30965617200013
AD1124,464.3638461079261
AD1125,442.81248872507007
AD1126,408.6142029596692
AD1127,403.7603087863498
AD1128,340.90945204128286
AD1129,381.14341305541956
AD1130,310.37963341545515
AD1131,478.9253008947918
AD1132,361.71164381296785
AD1133,401.13213295657795
AD1134,367.6572798672086
AD1135,439.20676126231564
AD1136,490.4028222954411
AD1137,450.66537685780156
AD1138,413.4344653549117
AD1139,398.8819160687128
AD1140,413.86743554376574
AD1141,524.0626439354403
AD1142,412.8731496586701
AD1143,492.41060006314666
AD1144,330.04413574696645
AD1145,370.3328214356878
AD1146,339.349490436491
AD1147,491.258481480077
AD1148,341.06265587505936
AD1149,430.68677496418803
AD1150,428.20769191214663
AD1151,538.0575245930072
AD1152,412.92744923072416
AD1153,334.4186784680603
AD1154,397.1854770192904
AD1155,390.1502824860764
AD1156,471.0034384470195
AD1157,352.8697166348712
AD1158,441.8057441610178
AD1159,416.5997423031935
AD1160,491.4988444131472
AD1161,310.59447818024887
AD1162,348.9314826709805
AD1163,400.1235213005482
AD1164,438.96062556088293
AD1165,494.76180532234144
AD1166,403.7971506996965
AD1167,405.55519774583934
AD1168,357.3220049642651
AD1169,405.7620203798023
AD1170,443.38461754802205
AD1171,381.4723949002095
AD1172,477.285592274106
AD1173,369.02438310250153
AD1174,364.1123773909663
AD1175,429.2952083601839
AD1176,378.9434462013311
AD1177,409.7552782087651
AD1178,390.66909146498216
AD1179,531.9826483362913
AD1180,388.1047613115463
AD1181,459.95459584272123
AD1182,505.0504734571168
AD1183,430.94781553741876
AD1184,415.449726849395
AD1185,416.1443203322918
AD1186,394.7869615352254
AD1187,386.5076251641655
AD1188,430.23149247285835
AD1189,415.0137890281091
AD1190,354.87307953273347
AD1191,583.9440097651484
AD1192,437.02521655048565
AD1193,503.7256056561703
AD1194,364.1402277792892
AD1195,523.0184816663128
AD1196,377.62253384754774
AD1197,517.2957410741011
AD1198,461.2067418870354
AD1199,472.8273910520911
AD1200,420.7593912789887
AD1201,357.72355534861885
AD1202,415.91417790930285
AD1203,454.0918420166541
AD1204,433.5698324954449
AD1205,446.41860227727915
AD1206,452.30153515677137
AD1207,502.04729382497624
AD1208,387.4969975708697
AD1209,366.76576498080834
AD1210,364.63547479023225
AD1211,399.41997092137177
AD1212,425.0826639641437
AD1213,390.16114406321265
AD1214,455.2589189516975
AD1215,424.4337362205348
AD1216,577.4800645981077
AD1217,484.9608405373359
AD1218,496.3766958222575
AD1219,398.7670896782678
AD1220,444.5081161901502
AD1221,505.89690742981054
AD1222,459.31602261235736
AD1223,361.81315833160215
AD1224,437.1899590047373
AD1225,324.3075858465827
AD1226,345.2502247651427
AD1227,460.07815021656046
AD1228,514.3318209549308
AD1229,526.2033737906555
AD1230,464.2452323453808
AD1231,420.3119810252793
AD1232,353.79464927731414
AD1233,401.30974025652347
AD1234,486.9316208451464
AD1235,349.4314078222762
AD1236,417.4353310712732
AD1237,385.00134110122553
AD1238,436.9965897125618
AD1239,578.436204880609
AD1240,409.26931267936357
AD1241,406.4509311120761
AD1242,341.00195389907304
AD1243,385.09273983717657
AD1244,380.671981240361
AD1245,369.4445905455937
AD1246,348.3126749184416
AD1247,382.62808542458316
AD1248,354.1686308445379
AD1249,425.40207451352416
AD1250,409.8203808530728
AD1251,466.5280682788443
AD1252,339.3147760997381
AD1253,530.287173084937
AD1254,365.01534922989924
AD1255,366.60017494137776
AD1256,476.830448939735
AD1257,337.04924075039315
AD1258,435.13052392766684
AD1259,409.08695409839373
AD1260,318.5903245806663
AD1261,399.8266076196476
AD1262,430.4172597309689
AD1263,604.9846567319613
AD1264,419.06656849353766
AD1265,416.2051717325345
AD1266,378.56048388134457
AD1267,507.112461446852
AD1268,466.59014769737865
AD1269,369.0311640963017
AD1270,388.0161885391695
AD1271,628.0064185427206
AD1272,506.973972569339
AD1273,399.56948862467493
AD1274,358.0193082444172
AD1275,330.09114503196605
AD1276,425.8768986010376
AD1277,342.5865898946832
AD1278,420.5170767278424
AD1279,442.6039608795645
AD1280,395.9537032752865
AD1281,324.84191156232174
AD1282,444.364686904707
AD1283,349.1633492200503
AD1284,354.20137584148165
AD1285,384.53094047574336
AD1286,336.55591886520887
AD1287,459.4857080266505
AD1288,363.9136489476365
AD1289,500.36622721051316
AD1290,580.6703652059531
AD1291,430.64994087676274
AD1292,512.2562966065457
AD1293,408.7055658205093
AD1294,386.2082575916057
AD1295,365.38171771322396
AD1296,463.37380682755617
AD1297,402.4612266994045
AD1298,365.5866222720967
AD1299,346.8125801935508
AD1300,421.80553146414115
AD1301,644.7242723147834
AD1302,522.0216737549416
AD1303,580.7093821695867
AD1304,400.29780599474276
AD1305,334.73139901754445
AD1306,442.0944691765588
AD1307,350.8101503064123
AD1308,419.3780134521007
AD1309,396.73687411632466
AD1310,368.8284622901667
AD1311,398.38753203947346
AD1312,403.1303181481534
AD1313,353.32207755612507
AD1314,603.2008064109333
AD1315,319.49580077306996
AD1316,465.2710228370119
AD1317,418.658630496933
AD1318,447.38217618797654
AD1319,438.7995317121122
AD1320,403.2667908487841
AD1321,354.67720597717664
AD1322,441.71615669004456
AD1323,375.8076298069414
AD1324,337.5624825878493
AD1325,416.2942343419236
AD1326,422.8926127956421
AD1327,380.4277879325357
AD1328,414.7826041902772
AD1329,374.38721833802055
AD1330,456.441251474333
AD1331,464.01810448502414
AD1332,370.75651810514285
AD1333,450.43278114931576
AD1334,824.5696758329027
AD1335,584.3271655269833
AD1336,143.02086622245244
AD1337,83.79909123373764
AD1338,114.34773422206094
AD1339,396.54532789908933
AD1340,451.3516417347221
AD1341,1027.2342824672237
AD1342,405.164194930133
AD1343,516.5070671288373
AD1344,297.4242131487291
AD1345,1269.4878270566362
AD1346,1491.449844471582
AD1347,834.6627459656713
AD1348,209.5243585781436
AD1349,451.62817276142863
AD1350,680.529130398452
AD1351,249.33189087007196
AD1352,435.39548128063325
AD1353,374.0411302611877
AD1354,48.497889951210254
AD1355,490.0791970075214
AD1356,108.48249344858094
AD1357,112.29990181004776
AD1358,54.414441329551316
AD1359,546.6441387124304
AD1360,172.30679190652714
AD1361,242.85434230088688
AD1362,442.7601045072618
AD1363,413.54896729159816
AD1364,216.7513107314462
AD1365,675.1490564205831
AD1366,321.2142249469553
AD1367,583.9900938710017
AD1368,994.0429428127011
AD1369,339.9293122412448
AD1370,954.9751913962018
AD1371,371.67617196524435
AD1372,137.75793445545088
AD1373,703.5891217895514
AD1374,117.62709484290782
AD1375,1050.3610175353592
AD1376,451.01745915855815
AD1377,1212.8542127616834
AD1378,1170.5813747424397
AD1379,405.70009857283515
AD1380,157.3425453391471
AD1381,472.86322214428395
AD1382,140.91698518054196
AD1383,314.72941907692706
AD1384,1186.3303067874538
AD1385,105.69761395768718
AD1386,1869.9232807458468
AD1387,378.69719719209087
AD1388,342.6517474559429
AD1389,624.760380180616
AD1390,555.8161413171104
AD1391,769.8012998466345
AD1392,521.3411985523751
AD1393,913.3589696473493
AD1394,448.53585216067194
AD1395,1459.9821537205219
AD1396,276.80014652638647
AD1397,231.35650393315055
AD1398,103.08380394630755
AD1399,849.1977818183486
AD1400,1486.7315541355126
AD1401,1103.7519096966575
AD1402,349.10392332135166
AD1403,881.5773688336823
AD1404,153.48747691989595
AD1405,1302.7363744064435
AD1406,258.89506782651296
AD1407,135.88941885222823
AD1408,665.3083942792273
AD1409,1473.3193474713216
AD1410,356.2047649168563
AD1411,127.31851702242133
AD1412,757.8704946234956
AD1413,138.52129462048634
AD1414,136.81795113251837
AD1415,170.01482437171444
AD1416,958.4630502145138
AD1417,358.9317382335465
AD1418,1447.3737093262573
AD1419,172.5510187583908
AD1420,340.683487812741
AD1421,164.75519567460483
AD1422,393.2511714299683
AD1423,875.4393310671273
AD1424,104.313487674056
AD1425,884.7628817889777
AD1426,690.1036225363619
AD1427,371.5731151033852
AD1428,82.25790186701869
AD1429,1312.5228989395725
AD1430,1369.8561173661906
AD1431,1108.0484611703794
AD1432,317.0227907927254
AD1433,1651.5810577080063
AD1434,143.80845080618232
AD1435,1036.3077335820285
AD1436,361.02185037697546
AD1437,612.2360422714717
AD1438,316.3614264234477
AD1439,309.3919400569734
AD1440,50.47611710595351
AD1441,544.6185815651083
AD1442,615.196213811411
AD1443,576.7510107597641
AD1444,190.72350740621508
AD1445,1881.6696944266098
AD1446,398.2408481496081
AD1447,1451.814003180543
AD1448,319.6201149555013
AD1449,176.2902535203997
AD1450,74.23506261696807
AD1451,224.15757785302125
AD1452,419.1109658546471
AD1453,189.2246027426878
AD1454,1609.2735415775476
AD1455,718.9439566747902
AD1456,197.50453180440394
AD1457,320.64076994427046
AD1458,357.7785997290838
AD1459,193.63946739074865
AD1460,293.94028903744834
AD1461,1565.9392286309799
AD1462,363.52177425527765
AD1463,172.55739190669618
AD1464,896.7831137877042
AD1465,78.83235805886268
AD1466,82.10569645341386
AD1467,126.82190449370009
AD1468,53.813808353877135
AD1469,572.6875720949937
AD1470,575.2504240360952
AD1471,330.1400787121632
AD1472,466.8583450144283
AD1473,34.62027624910346
AD1474,839.0282298739162
AD1475,554.2641314555344
AD1476,1198.664578697931
AD1477,1026.893485247876
AD1478,356.23470327953476
AD1479,375.6657407163663
AD1480,1084.9961142687955
AD1481,293.22131311868634
AD1482,173.61567614076586
AD1483,236.69845831605926
AD1484,466.831751116942
AD1485,163.32980455578772
AD1486,113.78418929658523
AD1487,571.9962813968991
AD1488,690.0023160682164
AD1489,62.688257311297754
AD1490,448.3203645062742
AD1491,310.5798489451372
AD1492,846.4524772261909
AD1493,1157.5460065139928
AD1494,571.8379996584413
AD1495,142.82514198786498
AD1496,1415.5822387856256
AD1497,419.8992581398495
AD1498,99.74686873561302
AD1499,547.4832856816137
AD1500,618.1205569321369
AD1501,110.13967063574383
AD1502,1452.5881250144296
AD1503,241.04992612697168
AD1504,760.9624931818288
AD1505,941.3069316548554
AD1506,631.1562281771289
AD1507,632.1108122516407
AD1508,676.9678732094142
AD1509,196.01438228617744
AD1510,955.4334845580099
AD1511,517.7001972365592
AD1512,446.6565556253652
AD1513,404.8796195884015
AD1514,978.8639679464823
AD1515,676.7897781257369
AD1516,734.6467835871301
AD1517,1744.0354552389492
AD1518,99.87662164281309
AD1519,493.4765407326691
AD1520,345.8945671091326
AD1521,103.82313282653176
AD1522,104.69393427465327
AD1523,698.0521605822048
AD1524,567.5552079336625
AD1525,345.7252109035275
AD1526,248.65419691237688
AD1527,542.8710190430336
AD1528,882.7012587306247
AD1529,1818.127090939526
AD1530,316.29184466953853
AD1531,311.9445926730543
AD1532,1296.365114514739
AD1533,452.98456233702757
AD1534,519.0379197309848
AD1535,577.9467828350305
AD1536,418.80585016344514
AD1537,1245.3491359498523
AD1538,40.89835986156144
AD1539,450.7212389940687
AD1540,1350.3646663337558
AD1541,805.0764620472027
AD1542,214.45275974994695
AD1543,276.76320301487516
AD1544,65.8353290436422
AD1545,582.0984233965652
AD1546,959.0873807598391
AD1547,257.2253983289822
AD1548,65.31140226787268
AD1549,687.5290204059895
AD1550,652.858986488965
AD1551,173.67258633581977
AD1552,154.73212813115197
AD1553,559.2161423093881
AD1554,340.0722125793481
AD1555,646.4640717106005
AD1556,82.96308675714276
AD1557,409.18616217015006
AD1558,855.3651188451267
AD1559,151.0440676528723
AD1560,457.0075716443421
AD1561,827.8296089257616
AD1562,1562.720049096938
AD1563,393.94212840868283
AD1564,568.7203026437855
AD1565,888.7020001854347
AD1566,143.51795532489925
AD1567,194.91816215741025
AD1568,1165.4329581700545
AD1569,28.519113222988203
AD1570,1342.6006569943513
AD1571,726.6176780942577
AD1572,939.756591563099
AD1573,1326.936073018151
AD1574,193.76257409389
AD1575,670.1169057437102
AD1576,131.7836216030624
AD1577,99.57002904776563
AD1578,861.800879510509
AD1579,86.71576912262474
AD1580,216.26319378471584
AD1581,493.65338701482125
AD1582,260.3714689283558
AD1583,1628.0177561240218
AD1584,380.3510853905512
AD1585,113.76285375829063
AD1586,195.6847068724653
AD1587,706.4981226034049
AD1588,237.43035689104406
AD1589,300.75569144672625
AD1590,200.74578473136535
AD1591,270.98434995936265
AD1592,1072.13854153811
AD1593,206.42528499423696
AD1594,299.60195172559247
AD1595,179.31120750802404
AD1596,376.21523307415134
AD1597,98.39413732724759
AD1598,405.651381112927
AD1599,403.0181087075146
AD1600,145.85623511200043
AD1601,90.24254668705993
AD1602,228.01357036396018
AD1603,282.3053481845996
AD1604,82.12986517224866
AD1605,327.6854005263129
AD1606,1741.2143243207297
AD1607,499.37059682609305
AD1608,205.85565985403915
AD1609,1268.0193298342933
AD1610,278.90651353835267
AD1611,81.16653251773684
AD1612,284.6168361105228
AD1613,856.9792894511132
AD1614,1835.7300351875754
AD1615,1141.846275596946
AD1616,258.04413215724907
AD1617,259.53704789554195
AD1618,426.28328029559543
AD1619,724.2506437130673
AD1620,147.90176342260673
AD1621,170.56212948695043
AD1622,336.4759473912955
AD1623,303.77459879448946
AD1624,988.6715606441104
AD1625,1232.7647569905487
